datetime,W
2023-10-17T14:22:00Z,1151
2023-10-17T14:28:00Z,1076
2023-10-17T14:32:00Z,1001
2023-10-17T14:38:00Z,923
2023-10-17T14:42:00Z,831
2023-10-17T14:48:00Z,746
2023-10-17T14:52:00Z,647
2023-10-17T14:56:00Z,532
2023-10-17T15:02:00Z,459
2023-10-17T15:06:00Z,435
2023-10-17T15:12:00Z,495
2023-10-17T15:16:00Z,567
2023-10-17T15:22:00Z,571
2023-10-17T15:26:00Z,558
2023-10-17T15:32:00Z,548
2023-10-17T15:36:00Z,547
2023-10-17T15:42:00Z,540
2023-10-17T15:46:00Z,529
2023-10-17T15:52:00Z,498
2023-10-17T15:56:00Z,440
2023-10-17T16:02:00Z,395
2023-10-17T16:06:00Z,368
2023-10-17T16:12:00Z,340
2023-10-17T16:16:00Z,315
2023-10-17T16:22:00Z,251
2023-10-17T16:26:00Z,171
2023-10-17T16:32:00Z,133
2023-10-17T16:36:00Z,132
2023-10-17T16:42:00Z,125
2023-10-17T16:46:00Z,84
2023-10-17T16:52:00Z,53
2023-10-17T16:56:00Z,39
2023-10-17T17:02:00Z,27
2023-10-17T17:06:00Z,16
2023-10-17T17:12:00Z,9
2023-10-17T17:16:00Z,4
2023-10-17T17:18:00Z,0
2023-10-18T04:54:00Z,0
2023-10-18T05:08:00Z,4
2023-10-18T05:14:00Z,8
2023-10-18T05:18:00Z,15
2023-10-18T05:24:00Z,23
2023-10-18T05:28:00Z,29
2023-10-18T05:34:00Z,33
2023-10-18T05:38:00Z,37
2023-10-18T05:44:00Z,45
2023-10-18T05:48:00Z,52
2023-10-18T05:54:00Z,64
2023-10-18T05:58:00Z,101
2023-10-18T06:04:00Z,144
2023-10-18T06:08:00Z,162
2023-10-18T06:14:00Z,158
2023-10-18T06:18:00Z,128
2023-10-18T06:24:00Z,100
2023-10-18T06:28:00Z,91
2023-10-18T06:34:00Z,117
2023-10-18T06:38:00Z,153
2023-10-18T06:44:00Z,170
2023-10-18T06:48:00Z,206
2023-10-18T06:54:00Z,279
2023-10-18T06:58:00Z,332
2023-10-18T07:04:00Z,349
2023-10-18T07:08:00Z,351
2023-10-18T07:14:00Z,369
2023-10-18T07:18:00Z,408
2023-10-18T07:24:00Z,463
2023-10-18T07:28:00Z,525
2023-10-18T07:34:00Z,571
2023-10-18T07:38:00Z,613
2023-10-18T07:44:00Z,680
2023-10-18T07:48:00Z,676
2023-10-18T07:54:00Z,717
2023-10-18T07:58:00Z,771
2023-10-18T08:04:00Z,708
2023-10-18T08:08:00Z,689
2023-10-18T08:14:00Z,784
2023-10-18T08:18:00Z,935
2023-10-18T08:22:00Z,985
2023-10-18T08:28:00Z,791
2023-10-18T08:34:00Z,905
2023-10-18T08:38:00Z,1252
2023-10-18T08:44:00Z,1266
2023-10-18T08:48:00Z,960
2023-10-18T08:54:00Z,829
2023-10-18T08:58:00Z,712
2023-10-18T09:04:00Z,744
2023-10-18T09:08:00Z,815
2023-10-18T09:14:00Z,1065
2023-10-18T09:18:00Z,1262
2023-10-18T09:22:00Z,1246
2023-10-18T09:28:00Z,1505
2023-10-18T09:32:00Z,1530
2023-10-18T09:38:00Z,1155
2023-10-18T09:42:00Z,930
2023-10-18T09:48:00Z,1123
2023-10-18T09:52:00Z,1331
2023-10-18T09:58:00Z,1435
2023-10-18T10:02:00Z,1516
2023-10-18T10:08:00Z,1323
2023-10-18T10:12:00Z,1366
2023-10-18T10:18:00Z,1782
2023-10-18T10:22:00Z,1543
2023-10-18T10:28:00Z,1553
2023-10-18T10:32:00Z,1791
2023-10-18T10:38:00Z,1764
2023-10-18T10:42:00Z,1701
2023-10-18T10:48:00Z,1688
2023-10-18T10:52:00Z,1744
2023-10-18T10:56:00Z,1744
2023-10-18T10:58:00Z,1749
2023-10-18T11:02:00Z,1753
2023-10-18T11:08:00Z,1769
2023-10-18T11:18:00Z,1558
2023-10-18T11:22:00Z,1555
2023-10-18T11:28:00Z,1749
2023-10-18T11:32:00Z,1750
2023-10-18T11:38:00Z,1748
2023-10-18T11:42:00Z,1745
2023-10-18T11:48:00Z,1739
2023-10-18T11:52:00Z,1735
2023-10-18T11:58:00Z,1593
2023-10-18T12:02:00Z,1346
2023-10-18T12:08:00Z,1435
2023-10-18T12:12:00Z,1612
2023-10-18T12:18:00Z,1633
2023-10-18T12:22:00Z,1578
2023-10-18T12:28:00Z,1563
2023-10-18T12:32:00Z,1379
2023-10-18T12:38:00Z,1355
2023-10-18T12:42:00Z,1431
2023-10-18T12:48:00Z,1383
2023-10-18T12:52:00Z,1543
2023-10-18T12:58:00Z,1579
2023-10-18T13:02:00Z,1571
2023-10-18T13:08:00Z,1560
2023-10-18T13:12:00Z,1543
2023-10-18T13:18:00Z,1523
2023-10-18T13:22:00Z,1504
2023-10-18T13:26:00Z,1485
2023-10-18T13:32:00Z,1468
2023-10-18T13:38:00Z,1433
2023-10-18T13:42:00Z,1392
2023-10-18T13:48:00Z,1366
2023-10-18T13:52:00Z,1328
2023-10-18T13:56:00Z,1328
2023-10-18T13:58:00Z,1317
2023-10-18T14:06:00Z,1226
2023-10-18T14:12:00Z,1197
2023-10-18T14:16:00Z,1202
2023-10-18T14:22:00Z,1148
2023-10-18T14:26:00Z,1112
2023-10-18T14:32:00Z,1086
2023-10-18T14:36:00Z,1035
2023-10-18T14:42:00Z,1002
2023-10-18T14:46:00Z,996
2023-10-18T14:52:00Z,952
2023-10-18T14:56:00Z,912
2023-10-18T15:02:00Z,870
2023-10-18T15:06:00Z,819
2023-10-18T15:12:00Z,613
2023-10-18T15:16:00Z,534
2023-10-18T15:22:00Z,690
2023-10-18T15:26:00Z,729
2023-10-18T15:32:00Z,698
2023-10-18T15:36:00Z,661
2023-10-18T15:42:00Z,617
2023-10-18T15:46:00Z,567
2023-10-18T15:52:00Z,477
2023-10-18T15:56:00Z,377
2023-10-18T16:02:00Z,359
2023-10-18T16:06:00Z,305
2023-10-18T16:12:00Z,244
2023-10-18T16:16:00Z,264
2023-10-18T16:22:00Z,208
2023-10-18T16:26:00Z,143
2023-10-18T16:32:00Z,130
2023-10-18T16:36:00Z,104
2023-10-18T16:42:00Z,82
2023-10-18T16:46:00Z,65
2023-10-18T16:52:00Z,53
2023-10-18T16:58:00Z,39
2023-10-18T17:02:00Z,28
2023-10-18T17:06:00Z,20
2023-10-18T17:12:00Z,9
2023-10-18T17:16:00Z,4
2023-10-18T17:18:00Z,0
2023-10-19T04:58:00Z,0
2023-10-19T05:12:00Z,4
2023-10-19T05:18:00Z,8
2023-10-19T05:22:00Z,23
2023-10-19T05:28:00Z,37
2023-10-19T05:32:00Z,45
2023-10-19T05:38:00Z,38
2023-10-19T05:42:00Z,27
2023-10-19T05:48:00Z,25
2023-10-19T05:52:00Z,40
2023-10-19T05:58:00Z,62
2023-10-19T06:02:00Z,101
2023-10-19T06:08:00Z,125
2023-10-19T06:12:00Z,104
2023-10-19T06:18:00Z,88
2023-10-19T06:22:00Z,107
2023-10-19T06:28:00Z,146
2023-10-19T06:32:00Z,211
2023-10-19T06:38:00Z,281
2023-10-19T06:42:00Z,266
2023-10-19T06:48:00Z,242
2023-10-19T06:52:00Z,311
2023-10-19T06:58:00Z,327
2023-10-19T07:02:00Z,250
2023-10-19T07:08:00Z,198
2023-10-19T07:12:00Z,233
2023-10-19T07:18:00Z,333
2023-10-19T07:22:00Z,451
2023-10-19T07:28:00Z,504
2023-10-19T07:32:00Z,522
2023-10-19T07:38:00Z,547
2023-10-19T07:42:00Z,580
2023-10-19T07:48:00Z,603
2023-10-19T07:52:00Z,599
2023-10-19T07:58:00Z,680
2023-10-19T08:00:00Z,680
2023-10-19T08:02:00Z,525
2023-10-19T08:08:00Z,250
2023-10-19T08:12:00Z,197
2023-10-19T08:18:00Z,295
2023-10-19T08:22:00Z,492
2023-10-19T08:28:00Z,697
2023-10-19T08:32:00Z,796
2023-10-19T08:38:00Z,815
2023-10-19T08:42:00Z,801
2023-10-19T08:48:00Z,766
2023-10-19T08:52:00Z,685
2023-10-19T08:58:00Z,486
2023-10-19T09:02:00Z,383
2023-10-19T09:08:00Z,516
2023-10-19T09:12:00Z,748
2023-10-19T09:18:00Z,864
2023-10-19T09:22:00Z,622
2023-10-19T09:26:00Z,334
2023-10-19T09:32:00Z,269
2023-10-19T09:36:00Z,205
2023-10-19T09:42:00Z,230
2023-10-19T09:46:00Z,341
2023-10-19T09:52:00Z,444
2023-10-19T09:56:00Z,534
2023-10-19T10:02:00Z,720
2023-10-19T10:06:00Z,987
2023-10-19T10:12:00Z,922
2023-10-19T10:16:00Z,711
2023-10-19T10:22:00Z,698
2023-10-19T10:26:00Z,665
2023-10-19T10:32:00Z,600
2023-10-19T10:36:00Z,645
2023-10-19T10:42:00Z,756
2023-10-19T10:46:00Z,844
2023-10-19T10:52:00Z,980
2023-10-19T10:56:00Z,1111
2023-10-19T11:02:00Z,1377
2023-10-19T11:06:00Z,1742
2023-10-19T11:12:00Z,1833
2023-10-19T11:16:00Z,1754
2023-10-19T11:22:00Z,1398
2023-10-19T11:26:00Z,1175
2023-10-19T11:32:00Z,1452
2023-10-19T11:36:00Z,1495
2023-10-19T11:42:00Z,1349
2023-10-19T11:46:00Z,1158
2023-10-19T11:52:00Z,1097
2023-10-19T11:56:00Z,1075
2023-10-19T12:02:00Z,926
2023-10-19T12:06:00Z,826
2023-10-19T12:12:00Z,1104
2023-10-19T12:16:00Z,1098
2023-10-19T12:22:00Z,890
2023-10-19T12:26:00Z,1407
2023-10-19T12:32:00Z,1592
2023-10-19T12:36:00Z,1494
2023-10-19T12:42:00Z,1328
2023-10-19T12:46:00Z,1148
2023-10-19T12:52:00Z,1106
2023-10-19T12:56:00Z,1086
2023-10-19T13:02:00Z,1087
2023-10-19T13:06:00Z,1175
2023-10-19T13:12:00Z,1342
2023-10-19T13:16:00Z,1463
2023-10-19T13:22:00Z,1531
2023-10-19T13:26:00Z,1290
2023-10-19T13:32:00Z,1256
2023-10-19T13:36:00Z,1410
2023-10-19T13:42:00Z,1304
2023-10-19T13:46:00Z,1275
2023-10-19T13:52:00Z,1351
2023-10-19T13:56:00Z,1229
2023-10-19T14:00:00Z,1229
2023-10-19T14:02:00Z,1190
2023-10-19T14:06:00Z,1283
2023-10-19T14:10:00Z,1204
2023-10-19T14:16:00Z,1131
2023-10-19T14:20:00Z,1109
2023-10-19T14:26:00Z,1115
2023-10-19T14:30:00Z,1165
2023-10-19T14:36:00Z,1077
2023-10-19T14:40:00Z,1004
2023-10-19T14:46:00Z,1032
2023-10-19T14:50:00Z,1018
2023-10-19T14:56:00Z,921
2023-10-19T15:00:00Z,713
2023-10-19T15:06:00Z,615
2023-10-19T15:10:00Z,522
2023-10-19T15:16:00Z,518
2023-10-19T15:20:00Z,697
2023-10-19T15:26:00Z,698
2023-10-19T15:30:00Z,624
2023-10-19T15:36:00Z,534
2023-10-19T15:40:00Z,435
2023-10-19T15:46:00Z,397
2023-10-19T15:50:00Z,413
2023-10-19T15:56:00Z,442
2023-10-19T16:00:00Z,410
2023-10-19T16:06:00Z,307
2023-10-19T16:10:00Z,231
2023-10-19T16:16:00Z,235
2023-10-19T16:20:00Z,244
2023-10-19T16:26:00Z,188
2023-10-19T16:30:00Z,101
2023-10-19T16:36:00Z,74
2023-10-19T16:40:00Z,88
2023-10-19T16:46:00Z,85
2023-10-19T16:50:00Z,60
2023-10-19T16:56:00Z,41
2023-10-19T17:02:00Z,28
2023-10-19T17:06:00Z,19
2023-10-19T17:10:00Z,10
2023-10-19T17:16:00Z,4
2023-10-20T04:54:00Z,0
2023-10-20T05:08:00Z,4
2023-10-20T05:14:00Z,8
2023-10-20T05:18:00Z,12
2023-10-20T05:24:00Z,16
2023-10-20T05:28:00Z,24
2023-10-20T05:32:00Z,62
2023-10-20T05:38:00Z,109
2023-10-20T05:44:00Z,97
2023-10-20T05:48:00Z,73
2023-10-20T05:52:00Z,103
2023-10-20T05:58:00Z,107
2023-10-20T06:02:00Z,87
2023-10-20T06:08:00Z,110
2023-10-20T06:12:00Z,134
2023-10-20T06:18:00Z,124
2023-10-20T06:22:00Z,121
2023-10-20T06:28:00Z,120
2023-10-20T06:32:00Z,129
2023-10-20T06:38:00Z,180
2023-10-20T06:42:00Z,163
2023-10-20T06:48:00Z,176
2023-10-20T06:52:00Z,253
2023-10-20T06:58:00Z,275
2023-10-20T07:02:00Z,313
2023-10-20T07:08:00Z,372
2023-10-20T07:12:00Z,439
2023-10-20T07:18:00Z,537
2023-10-20T07:22:00Z,573
2023-10-20T07:28:00Z,606
2023-10-20T07:32:00Z,582
2023-10-20T07:38:00Z,587
2023-10-20T07:42:00Z,659
2023-10-20T07:48:00Z,704
2023-10-20T07:52:00Z,846
2023-10-20T07:54:00Z,846
2023-10-20T07:58:00Z,887
2023-10-20T08:02:00Z,868
2023-10-20T08:08:00Z,864
2023-10-20T08:12:00Z,791
2023-10-20T08:18:00Z,794
2023-10-20T08:22:00Z,750
2023-10-20T08:28:00Z,893
2023-10-20T08:32:00Z,944
2023-10-20T08:38:00Z,680
2023-10-20T08:42:00Z,611
2023-10-20T08:48:00Z,667
2023-10-20T08:52:00Z,789
2023-10-20T08:58:00Z,778
2023-10-20T09:02:00Z,744
2023-10-20T09:08:00Z,904
2023-10-20T09:12:00Z,991
2023-10-20T09:18:00Z,963
2023-10-20T09:22:00Z,865
2023-10-20T09:28:00Z,1227
2023-10-20T09:32:00Z,1238
2023-10-20T09:38:00Z,816
2023-10-20T09:42:00Z,920
2023-10-20T09:48:00Z,958
2023-10-20T09:52:00Z,826
2023-10-20T09:58:00Z,804
2023-10-20T10:02:00Z,971
2023-10-20T10:08:00Z,1006
2023-10-20T10:12:00Z,917
2023-10-20T10:16:00Z,845
2023-10-20T10:22:00Z,1103
2023-10-20T10:26:00Z,1119
2023-10-20T10:32:00Z,909
2023-10-20T10:38:00Z,927
2023-10-20T10:42:00Z,1041
2023-10-20T10:46:00Z,1055
2023-10-20T10:52:00Z,927
2023-10-20T10:56:00Z,949
2023-10-20T11:02:00Z,1012
2023-10-20T11:06:00Z,903
2023-10-20T11:12:00Z,855
2023-10-20T11:16:00Z,916
2023-10-20T11:22:00Z,909
2023-10-20T11:26:00Z,867
2023-10-20T11:32:00Z,849
2023-10-20T11:36:00Z,814
2023-10-20T11:42:00Z,676
2023-10-20T11:46:00Z,682
2023-10-20T11:52:00Z,650
2023-10-20T11:56:00Z,758
2023-10-20T12:02:00Z,761
2023-10-20T12:06:00Z,995
2023-10-20T12:12:00Z,1560
2023-10-20T12:16:00Z,1696
2023-10-20T12:22:00Z,1713
2023-10-20T12:26:00Z,1720
2023-10-20T12:32:00Z,1686
2023-10-20T12:36:00Z,1661
2023-10-20T12:42:00Z,1658
2023-10-20T12:46:00Z,1640
2023-10-20T12:52:00Z,1616
2023-10-20T12:56:00Z,1603
2023-10-20T13:02:00Z,1575
2023-10-20T13:06:00Z,1527
2023-10-20T13:12:00Z,1487
2023-10-20T13:14:00Z,1487
2023-10-20T13:16:00Z,1479
2023-10-20T13:22:00Z,1284
2023-10-20T13:26:00Z,1035
2023-10-20T13:32:00Z,890
2023-10-20T13:36:00Z,940
2023-10-20T13:42:00Z,1072
2023-10-20T13:46:00Z,1225
2023-10-20T13:52:00Z,1389
2023-10-20T13:56:00Z,1337
2023-10-20T14:02:00Z,1174
2023-10-20T14:06:00Z,824
2023-10-20T14:12:00Z,598
2023-10-20T14:16:00Z,580
2023-10-20T14:20:00Z,546
2023-10-20T14:26:00Z,699
2023-10-20T14:32:00Z,761
2023-10-20T14:36:00Z,632
2023-10-20T14:42:00Z,495
2023-10-20T14:46:00Z,724
2023-10-20T14:52:00Z,871
2023-10-20T14:56:00Z,707
2023-10-20T15:00:00Z,710
2023-10-20T15:06:00Z,613
2023-10-20T15:10:00Z,525
2023-10-20T15:16:00Z,448
2023-10-20T15:20:00Z,355
2023-10-20T15:26:00Z,342
2023-10-20T15:32:00Z,406
2023-10-20T15:36:00Z,405
2023-10-20T15:40:00Z,279
2023-10-20T15:46:00Z,250
2023-10-20T15:50:00Z,285
2023-10-20T15:56:00Z,234
2023-10-20T16:00:00Z,221
2023-10-20T16:06:00Z,268
2023-10-20T16:10:00Z,235
2023-10-20T16:16:00Z,182
2023-10-20T16:20:00Z,155
2023-10-20T16:26:00Z,130
2023-10-20T16:30:00Z,111
2023-10-20T16:36:00Z,88
2023-10-20T16:40:00Z,56
2023-10-20T16:46:00Z,37
2023-10-20T16:50:00Z,24
2023-10-20T16:56:00Z,19
2023-10-20T17:00:00Z,15
2023-10-20T17:06:00Z,8
2023-10-20T17:10:00Z,4
2023-10-21T04:52:00Z,0
2023-10-21T05:06:00Z,4
2023-10-21T05:10:00Z,10
2023-10-21T05:16:00Z,17
2023-10-21T05:20:00Z,22
2023-10-21T05:26:00Z,25
2023-10-21T05:30:00Z,33
2023-10-21T05:36:00Z,41
2023-10-21T05:42:00Z,51
2023-10-21T05:46:00Z,57
2023-10-21T05:50:00Z,63
2023-10-21T05:56:00Z,104
2023-10-21T06:00:00Z,133
2023-10-21T06:06:00Z,131
2023-10-21T06:10:00Z,140
2023-10-21T06:16:00Z,150
2023-10-21T06:20:00Z,162
2023-10-21T06:26:00Z,203
2023-10-21T06:30:00Z,243
2023-10-21T06:36:00Z,247
2023-10-21T06:40:00Z,299
2023-10-21T06:46:00Z,320
2023-10-21T06:50:00Z,307
2023-10-21T06:56:00Z,339
2023-10-21T07:00:00Z,350
2023-10-21T07:06:00Z,354
2023-10-21T07:12:00Z,477
2023-10-21T07:16:00Z,579
2023-10-21T07:20:00Z,535
2023-10-21T07:26:00Z,523
2023-10-21T07:30:00Z,598
2023-10-21T07:36:00Z,618
2023-10-21T07:40:00Z,485
2023-10-21T07:46:00Z,452
2023-10-21T07:50:00Z,704
2023-10-21T07:52:00Z,704
2023-10-21T07:56:00Z,789
2023-10-21T08:00:00Z,702
2023-10-21T08:06:00Z,639
2023-10-21T08:10:00Z,609
2023-10-21T08:16:00Z,764
2023-10-21T08:20:00Z,994
2023-10-21T08:26:00Z,1049
2023-10-21T08:30:00Z,1085
2023-10-21T08:36:00Z,1158
2023-10-21T08:40:00Z,1184
2023-10-21T08:46:00Z,1165
2023-10-21T08:50:00Z,1005
2023-10-21T08:56:00Z,1184
2023-10-21T09:00:00Z,1260
2023-10-21T09:06:00Z,1306
2023-10-21T09:10:00Z,1551
2023-10-21T09:16:00Z,1176
2023-10-21T09:20:00Z,827
2023-10-21T09:26:00Z,1149
2023-10-21T09:30:00Z,1476
2023-10-21T09:36:00Z,1394
2023-10-21T09:40:00Z,1103
2023-10-21T09:46:00Z,1126
2023-10-21T09:50:00Z,1269
2023-10-21T09:56:00Z,1167
2023-10-21T10:00:00Z,1318
2023-10-21T10:04:00Z,1366
2023-10-21T10:10:00Z,1477
2023-10-21T10:14:00Z,1673
2023-10-21T10:20:00Z,1355
2023-10-21T10:24:00Z,1200
2023-10-21T10:30:00Z,1283
2023-10-21T10:36:00Z,1328
2023-10-21T10:40:00Z,1487
2023-10-21T10:44:00Z,1633
2023-10-21T10:50:00Z,1369
2023-10-21T10:54:00Z,1330.5
2023-10-21T11:00:00Z,1381
2023-10-21T11:04:00Z,989
2023-10-21T11:10:00Z,1126
2023-10-21T11:14:00Z,1256
2023-10-21T11:20:00Z,1114
2023-10-21T11:24:00Z,1458
2023-10-21T11:30:00Z,1388
2023-10-21T11:34:00Z,1079
2023-10-21T11:40:00Z,1070
2023-10-21T11:44:00Z,1165
2023-10-21T11:50:00Z,1185
2023-10-21T11:54:00Z,1069
2023-10-21T12:00:00Z,1055
2023-10-21T12:04:00Z,957
2023-10-21T12:10:00Z,1215
2023-10-21T12:14:00Z,1627
2023-10-21T12:20:00Z,1518
2023-10-21T12:24:00Z,1373
2023-10-21T12:30:00Z,1543
2023-10-21T12:34:00Z,1497
2023-10-21T12:40:00Z,1129
2023-10-21T12:44:00Z,1152
2023-10-21T12:50:00Z,1279
2023-10-21T12:54:00Z,1264
2023-10-21T13:00:00Z,1253
2023-10-21T13:04:00Z,1181
2023-10-21T13:10:00Z,1153
2023-10-21T13:14:00Z,1151
2023-10-21T13:20:00Z,1134
2023-10-21T13:24:00Z,932
2023-10-21T13:30:00Z,871
2023-10-21T13:34:00Z,1032
2023-10-21T13:40:00Z,1103
2023-10-21T13:44:00Z,925
2023-10-21T13:50:00Z,730
2023-10-21T13:54:00Z,869
2023-10-21T14:00:00Z,958
2023-10-21T14:04:00Z,786
2023-10-21T14:10:00Z,1052
2023-10-21T14:14:00Z,1092
2023-10-21T14:20:00Z,987
2023-10-21T14:24:00Z,699
2023-10-21T14:30:00Z,516
2023-10-21T14:34:00Z,652
2023-10-21T14:40:00Z,759
2023-10-21T14:44:00Z,861
2023-10-21T14:48:00Z,638
2023-10-21T14:54:00Z,393
2023-10-21T15:00:00Z,607
2023-10-21T15:04:00Z,887
2023-10-21T15:08:00Z,804
2023-10-21T15:14:00Z,730
2023-10-21T15:18:00Z,772
2023-10-21T15:24:00Z,582
2023-10-21T15:28:00Z,452
2023-10-21T15:34:00Z,454
2023-10-21T15:38:00Z,434
2023-10-21T15:44:00Z,458
2023-10-21T15:48:00Z,525
2023-10-21T15:54:00Z,553
2023-10-21T15:58:00Z,449
2023-10-21T16:04:00Z,367
2023-10-21T16:10:00Z,392
2023-10-21T16:14:00Z,391
2023-10-21T16:18:00Z,348
2023-10-21T16:24:00Z,231
2023-10-21T16:28:00Z,150
2023-10-21T16:34:00Z,154
2023-10-21T16:38:00Z,122
2023-10-21T16:44:00Z,78
2023-10-21T16:48:00Z,51
2023-10-21T16:54:00Z,36
2023-10-21T16:58:00Z,29
2023-10-21T17:04:00Z,23
2023-10-21T17:08:00Z,13
2023-10-21T17:14:00Z,4
2023-10-21T17:16:00Z,0
2023-10-22T04:52:00Z,0
2023-10-22T05:06:00Z,4
2023-10-22T05:10:00Z,8
2023-10-22T05:16:00Z,16
2023-10-22T05:20:00Z,27
2023-10-22T05:26:00Z,44
2023-10-22T05:30:00Z,53
2023-10-22T05:36:00Z,77
2023-10-22T05:40:00Z,102
2023-10-22T05:46:00Z,99
2023-10-22T05:52:00Z,135
2023-10-22T05:56:00Z,187
2023-10-22T06:02:00Z,171
2023-10-22T06:06:00Z,130
2023-10-22T06:10:00Z,132
2023-10-22T06:16:00Z,179
2023-10-22T06:20:00Z,229
2023-10-22T06:26:00Z,267
2023-10-22T06:30:00Z,255
2023-10-22T06:36:00Z,200
2023-10-22T06:40:00Z,239
2023-10-22T06:46:00Z,263
2023-10-22T06:50:00Z,209
2023-10-22T06:56:00Z,352
2023-10-22T07:00:00Z,476
2023-10-22T07:06:00Z,436
2023-10-22T07:10:00Z,439
2023-10-22T07:16:00Z,599
2023-10-22T07:20:00Z,703
2023-10-22T07:26:00Z,718
2023-10-22T07:30:00Z,763
2023-10-22T07:36:00Z,748
2023-10-22T07:40:00Z,743
2023-10-22T07:46:00Z,753
2023-10-22T07:50:00Z,805
2023-10-22T07:52:00Z,805
2023-10-22T07:56:00Z,884
2023-10-22T08:00:00Z,920
2023-10-22T08:06:00Z,957
2023-10-22T08:10:00Z,1030
2023-10-22T08:16:00Z,1006
2023-10-22T08:20:00Z,1031
2023-10-22T08:26:00Z,1107
2023-10-22T08:30:00Z,979
2023-10-22T08:36:00Z,960
2023-10-22T08:40:00Z,1068
2023-10-22T08:44:00Z,1021
2023-10-22T08:50:00Z,1036
2023-10-22T08:54:00Z,1128
2023-10-22T09:00:00Z,1033
2023-10-22T09:04:00Z,1117
2023-10-22T09:10:00Z,1189
2023-10-22T09:14:00Z,1244
2023-10-22T09:20:00Z,1281
2023-10-22T09:26:00Z,1072
2023-10-22T09:30:00Z,1337
2023-10-22T09:34:00Z,1608
2023-10-22T09:40:00Z,1503
2023-10-22T09:44:00Z,1417
2023-10-22T09:50:00Z,1356
2023-10-22T09:56:00Z,1467
2023-10-22T10:00:00Z,1588
2023-10-22T10:04:00Z,1526
2023-10-22T10:10:00Z,1447
2023-10-22T10:14:00Z,1589
2023-10-22T10:20:00Z,1786
2023-10-22T10:24:00Z,1802
2023-10-22T10:30:00Z,1738
2023-10-22T10:34:00Z,1573
2023-10-22T10:40:00Z,1524
2023-10-22T10:44:00Z,1491
2023-10-22T10:50:00Z,1368
2023-10-22T10:54:00Z,1235
2023-10-22T11:00:00Z,1246
2023-10-22T11:04:00Z,1020
2023-10-22T11:10:00Z,948
2023-10-22T11:14:00Z,1296
2023-10-22T11:20:00Z,1438
2023-10-22T11:24:00Z,1369
2023-10-22T11:30:00Z,1159
2023-10-22T11:34:00Z,1177
2023-10-22T11:40:00Z,1190
2023-10-22T11:44:00Z,1170
2023-10-22T11:50:00Z,1190
2023-10-22T11:54:00Z,1305
2023-10-22T12:00:00Z,1326
2023-10-22T12:04:00Z,1202
2023-10-22T12:10:00Z,1101
2023-10-22T12:14:00Z,1208
2023-10-22T12:20:00Z,1485
2023-10-22T12:24:00Z,1416
2023-10-22T12:30:00Z,1406
2023-10-22T12:34:00Z,1293
2023-10-22T12:40:00Z,961
2023-10-22T12:44:00Z,911
2023-10-22T12:50:00Z,1016
2023-10-22T12:54:00Z,931
2023-10-22T13:00:00Z,991
2023-10-22T13:04:00Z,962
2023-10-22T13:10:00Z,871
2023-10-22T13:14:00Z,1175
2023-10-22T13:20:00Z,1412
2023-10-22T13:24:00Z,1369
2023-10-22T13:30:00Z,1306
2023-10-22T13:34:00Z,1247
2023-10-22T13:38:00Z,994
2023-10-22T13:44:00Z,845
2023-10-22T13:48:00Z,961
2023-10-22T13:54:00Z,996
2023-10-22T13:58:00Z,870
2023-10-22T14:04:00Z,1009
2023-10-22T14:08:00Z,1197
2023-10-22T14:14:00Z,1075
2023-10-22T14:18:00Z,1042
2023-10-22T14:24:00Z,947
2023-10-22T14:28:00Z,809
2023-10-22T14:34:00Z,894
2023-10-22T14:38:00Z,960
2023-10-22T14:44:00Z,930
2023-10-22T14:48:00Z,793
2023-10-22T14:54:00Z,666
2023-10-22T15:00:00Z,585
2023-10-22T15:04:00Z,568
2023-10-22T15:08:00Z,719
2023-10-22T15:14:00Z,817
2023-10-22T15:18:00Z,819
2023-10-22T15:24:00Z,813
2023-10-22T15:28:00Z,678
2023-10-22T15:34:00Z,599
2023-10-22T15:38:00Z,451
2023-10-22T15:44:00Z,280
2023-10-22T15:48:00Z,284
2023-10-22T15:54:00Z,240
2023-10-22T15:58:00Z,169
2023-10-22T16:04:00Z,151
2023-10-22T16:08:00Z,160
2023-10-22T16:14:00Z,192
2023-10-22T16:18:00Z,220
2023-10-22T16:24:00Z,215
2023-10-22T16:28:00Z,220
2023-10-22T16:34:00Z,218
2023-10-22T16:38:00Z,172
2023-10-22T16:44:00Z,128
2023-10-22T16:48:00Z,98
2023-10-22T16:54:00Z,77
2023-10-22T16:58:00Z,58
2023-10-22T17:04:00Z,41
2023-10-22T17:08:00Z,21
2023-10-22T17:14:00Z,9
2023-10-22T17:18:00Z,0
2023-10-23T04:48:00Z,0
2023-10-23T05:04:00Z,0
2023-10-23T05:14:00Z,4
2023-10-23T05:18:00Z,8
2023-10-23T05:24:00Z,15
2023-10-23T05:28:00Z,24
2023-10-23T05:34:00Z,40
2023-10-23T05:38:00Z,60
2023-10-23T05:44:00Z,71
2023-10-23T05:48:00Z,83
2023-10-23T05:54:00Z,103
2023-10-23T05:58:00Z,128
2023-10-23T06:04:00Z,150
2023-10-23T06:08:00Z,164
2023-10-23T06:14:00Z,165
2023-10-23T06:18:00Z,126
2023-10-23T06:24:00Z,103
2023-10-23T06:28:00Z,115
2023-10-23T06:34:00Z,124
2023-10-23T06:38:00Z,147
2023-10-23T06:44:00Z,137
2023-10-23T06:48:00Z,153
2023-10-23T06:54:00Z,146
